	pair	relatedness	second_guess	loglik_ratio	withinDeg_second_guess	withinDeg_ll
4113	RKC012_RKC020	un	deg3	14.7137022473819		
4114	RKC012_RKC022	un	deg3	18.5328427405307		
4115	RKC012_RKC023	un	deg3	14.5842609290164		
4116	RKC012_RKC025	un	deg3	13.8744629955398		
4117	RKC012_RKC026	un	deg3	15.3496978310384		
4118	RKC012_RKC027	un	deg3	3.82032383788555		
4119	RKC012_RKC029	un	deg3	2.94568255696208		
4120	RKC012_RKC030	un	deg3	5.65999826333132		
4121	RKC012_RKC031	un	deg3	10.000589452126		
4122	RKC012_RKC032	un	deg3	18.5657238095901		
4123	RKC012_RKC034	un	deg3	17.7593494551461		
4124	RKC012_RKC035	un	deg3	12.8302913763041		
4125	RKC012_RKC036	un	deg3	4.97676238450185		
4126	RKC012_RKC037	un	deg3	16.1213643320104		
4127	RKC012_RKC038	un	deg3	3.54972054044424		
4128	RKC012_RKC040	un	deg3	22.9944349013767		
4129	RKC012_RKC041	un	deg3	22.2116341683554		
4130	RKC012_RKC042	un	deg3	5.41127631622544		
4131	RKC012_RKC043	un	deg3	10.5337176534624		
4132	RKC012_RKC044	un	deg3	21.3601642319784		
4133	RKC012_RKC045	un	deg3	9.63355070668945		
4134	RKC012_RKC046	un	deg3	14.5553146615312		
4135	RKC012_RKC048	un	deg3	19.9743658866701		
4136	RKC012_RKC049	un	deg3	17.9397618728644		
4137	RKC012_RKC050	un	deg3	18.8931030100771		
4138	RKC012_RKC051	un	deg3	23.0300531705179		
4139	RKC012_RKC052	un	deg3	23.5406414075649		
4140	RKC012_RKF001	un	deg3	14.3774410121736		
4141	RKC012_RKF002	un	deg3	22.6247996096811		
4142	RKC012_RKF003	un	deg3	20.6474154739597		
4143	RKC012_RKF004	un	deg3	13.4328277484908		
4144	RKC012_RKF005	un	deg3	21.0333119642446		
4145	RKC012_RKF006	un	deg3	18.9872437779165		
4146	RKC012_RKF007	un	deg3	15.8416496169405		
4147	RKC012_RKF008	un	deg3	21.8635568836839		
4148	RKC012_RKF009	un	deg3	22.1328562756616		
4149	RKC012_RKF010	un	deg3	20.5392237513395		
4150	RKC012_RKF011	un	deg3	24.4958141962284		
4151	RKC012_RKF012	un	deg3	18.7652922366406		
4152	RKC012_RKF013	un	deg3	17.0706518768577		
4153	RKC012_RKF015	un	deg3	20.1880033361861		
4154	RKC012_RKF016	un	deg3	18.6652621822736		
4155	RKC012_RKF017	un	deg3	18.4513857842637		
4156	RKC012_RKF018	un	deg3	19.6623503030232		
4157	RKC012_RKF019	un	deg3	20.0662555399961		
4158	RKC012_RKF020	un	deg3	19.3987747096112		
4159	RKC012_RKF021	un	deg3	22.041345238541		
4160	RKC012_RKF022	un	deg3	9.9028791740335		
4161	RKC012_RKF023	un	deg3	14.3661244307377		
4162	RKC012_RKF024	un	deg3	13.0649877035072		
4163	RKC012_RKF025	un	deg3	15.5011310556808		
4164	RKC012_RKF026	un	deg3	21.672464978823		
4165	RKC012_RKF027	un	deg3	16.4403911106479		
4166	RKC012_RKF028	un	deg3	15.9108943969318		
4167	RKC012_RKF029	un	deg3	23.7800026098453		
4168	RKC012_RKF030	un	deg3	22.7768174637802		
4169	RKC012_RKF031	un	deg3	21.9274625589462		
4170	RKC012_RKF032	un	deg3	23.3368052485173		
4171	RKC012_RKF033	un	deg3	22.7236102734282		
4172	RKC012_RKF034	un	deg3	21.2507654695466		
4173	RKC012_RKF035	un	deg3	18.4362636566096		
4174	RKC012_RKF036	un	deg3	17.470353705603		
4175	RKC012_RKF037	un	deg3	21.5487346098455		
4176	RKC012_RKF038	un	deg3	22.2608649535889		
4177	RKC012_RKF039	un	deg3	21.7253081022495		
4178	RKC012_RKF040	un	deg3	21.7027209678963		
4179	RKC012_RKF041	un	deg3	22.6137377055604		
4180	RKC012_RKF042	un	deg3	21.5480971986983		
4181	RKC012_RKF043	un	deg3	20.8753810659077		
4182	RKC012_RKF044	un	deg3	15.3293137830215		
4183	RKC012_RKF045	un	deg3	20.8193955774982		
4184	RKC012_RKF046	un	deg3	21.4372314503614		
4185	RKC012_RKF047	un	deg3	22.7015261943393		
4186	RKC012_RKF048	un	deg3	17.0098677218041		
4187	RKC012_RKF049	un	deg3	19.495099846783		
4188	RKC012_RKF050	un	deg3	21.3548717128942		
4189	RKC012_RKF051	un	deg3	25.1772951391461		
4190	RKC012_RKF052	un	deg3	19.2685553656772		
4191	RKC012_RKF053	un	deg3	22.5923103082375		
4192	RKC012_RKF054	un	deg3	20.159812852645		
4193	RKC012_RKF055	un	deg3	21.6231754690496		
4194	RKC012_RKF056	un	deg3	17.4309380613182		
4195	RKC012_RKF057	un	deg3	24.2961944972005		
4196	RKC012_RKF058	un	deg3	1.39935937596937		
4197	RKC012_RKF059	un	deg3	19.7007963014842		
4198	RKC012_RKF060	un	deg3	21.0486531549468		
4199	RKC012_RKF061	un	deg3	23.0470104840342		
4200	RKC012_RKF062	un	deg3	22.8971180493229		
4201	RKC012_RKF063	un	deg3	14.4553718248999		
4202	RKC012_RKF064	un	deg3	18.3729565663091		
4203	RKC012_RKF065	un	deg3	22.4996221521185		
4204	RKC012_RKF066	un	deg3	22.0504782913056		
4205	RKC012_RKF067	un	deg3	22.7241587643307		
4206	RKC012_RKF068	un	deg3	18.0470390154471		
4207	RKC012_RKF069	un	deg3	23.7416216364072		
4208	RKC012_RKF070	un	deg3	22.8601521589224		
4209	RKC012_RKF071	un	deg3	21.349502007323		
4210	RKC012_RKF072	un	deg3	19.5994258068854		
4211	RKC012_RKF073	un	deg3	17.8478100673971		
4212	RKC012_RKF074	un	deg3	19.7274471307098		
4213	RKC012_RKF075	un	deg3	1.33280491093853		
4214	RKC012_RKF076	un	deg3	15.833371472399		
4215	RKC012_RKF077	un	deg3	19.6638009260828		
4216	RKC012_RKF078	un	deg3	22.5649549875313		
4217	RKC012_RKF079	un	deg3	24.2061876484331		
4218	RKC012_RKF080	un	deg3	14.4378188535682		
4219	RKC012_RKF081	un	deg3	22.9539128460183		
4220	RKC012_RKF082	un	deg3	9.44391882404796		
4221	RKC012_RKF083	un	deg3	20.3436336813011		
4222	RKC012_RKF084	un	deg3	19.9949211415808		
4223	RKC012_RKF085	un	deg3	11.1368829729761		
4224	RKC012_RKF086	un	deg3	14.1089109838707		
4225	RKC012_RKF087	un	deg3	18.733123298081		
4226	RKC012_RKF088	un	deg3	18.1900675889249		
4227	RKC012_RKF089	un	deg3	17.2735719482132		
4228	RKC012_RKF090	un	deg3	24.6163304740576		
4229	RKC012_RKF091	un	deg3	22.4745870219135		
4230	RKC012_RKF092	un	deg3	21.496053988438		
4231	RKC012_RKF093	un	deg3	18.4842734951235		
4232	RKC012_RKF094	un	deg3	21.6400731529966		
4233	RKC012_RKF095	un	deg3	22.115595707038		
4234	RKC012_RKF096	un	deg3	15.456959799305		
4235	RKC012_RKF097	un	deg3	18.8939141491293		
4236	RKC012_RKF098	un	deg3	22.2254706643171		
4237	RKC012_RKF099	un	deg3	22.4263074261576		
4238	RKC012_RKF100	un	deg3	19.4129434974061		
4239	RKC012_RKF101	un	deg3	18.9124368443545		
4240	RKC012_RKF102	un	deg3	17.7353900697615		
4241	RKC012_RKF103	un	deg3	22.6286407531941		
4242	RKC012_RKF104	un	deg3	23.2841420693944		
4243	RKC012_RKF105	un	deg3	15.5755276110003		
4244	RKC012_RKF106	un	deg3	17.1169046007035		
4245	RKC012_RKF107	un	deg3	22.7582644544495		
4246	RKC012_RKF108	un	deg3	22.985640587535		
4247	RKC012_RKF109	un	deg3	14.9544527468727		
4248	RKC012_RKF110	un	deg3	23.0388730447328		
4249	RKC012_RKF111	un	deg3	6.2539897037887		
4250	RKC012_RKF112	un	deg3	21.3287958189596		
4251	RKC012_RKF113	un	deg3	16.2016838676291		
4252	RKC012_RKF114	un	deg3	19.9263958818176		
4253	RKC012_RKF115	un	deg3	21.3598885689748		
4254	RKC012_RKF116	un	deg3	18.6525331633829		
4255	RKC012_RKF117	un	deg3	16.4997947268853		
4256	RKC012_RKF118	un	deg3	23.7320668108478		
4257	RKC012_RKF119	un	deg3	2.81573894357837		
4258	RKC012_RKF120	un	deg3	16.9396756611534		
4259	RKC012_RKF121	un	deg3	20.6601738064551		
4260	RKC012_RKF122	un	deg3	21.3588371187968		
4261	RKC012_RKF123	un	deg3	7.20384244119452		
4262	RKC012_RKF124	un	deg3	22.1656777095138		
4263	RKC012_RKF125	un	deg3	20.456787704642		
4264	RKC012_RKF126	un	deg3	21.1820511777107		
4265	RKC012_RKF127	un	deg3	23.4650358620004		
4266	RKC012_RKF128	un	deg3	14.2629550002945		
4267	RKC012_RKF129	un	deg3	23.8363092962161		
4268	RKC012_RKF130	un	deg3	17.2677946607187		
4269	RKC012_RKF131	un	deg3	21.0242898436536		
4270	RKC012_RKF132	un	deg3	18.5629186177102		
4271	RKC012_RKF133	un	deg3	15.3547066590086		
4272	RKC012_RKF134	un	deg3	15.0921672446141		
4273	RKC012_RKF135	un	deg3	8.07404480353171		
4274	RKC012_RKF136	un	deg3	17.4569792654593		
4275	RKC012_RKF137	un	deg3	22.7649457220482		
4276	RKC012_RKF138	un	deg3	14.404074377358		
4277	RKC012_RKF139	un	deg3	19.7177046797174		
4278	RKC012_RKF140	un	deg3	19.977469659286		
4279	RKC012_RKF141	un	deg3	22.4309291231432		
4280	RKC012_RKF142	un	deg3	17.1002627643215		
4281	RKC012_RKF143	un	deg3	20.8223378489251		
4282	RKC012_RKF144	un	deg3	15.4474608259509		
4283	RKC012_RKF145	un	deg3	14.2428068340741		
4284	RKC012_RKF146	un	deg3	16.853660710113		
4285	RKC012_RKF147	un	deg3	15.7303292490565		
4286	RKC012_RKF148	un	deg3	21.0500949731959		
4287	RKC012_RKF149	un	deg3	20.6857779073056		
4288	RKC012_RKF150	un	deg3	20.5314808236492		
4289	RKC012_RKF151	un	deg3	23.779544790008		
4290	RKC012_RKF152	un	deg3	18.7700103692087		
4291	RKC012_RKF153	un	deg3	16.2884760363229		
4292	RKC012_RKF154	un	deg3	20.8615200437373		
4293	RKC012_RKF155	un	deg3	17.3549586127117		
4294	RKC012_RKF156	un	deg3	22.962158312183		
4295	RKC012_RKF157	un	deg3	21.3218269317017		
4296	RKC012_RKF158	un	deg3	23.2015034208739		
4297	RKC012_RKF159	un	deg3	14.0394494800225		
4298	RKC012_RKF160	un	deg3	18.1638433088949		
4299	RKC012_RKF161	un	deg3	14.6706109219335		
4300	RKC012_RKF162	un	deg3	19.8246499217805		
4301	RKC012_RKF163	un	deg3	21.1857672935646		
4302	RKC012_RKF164	un	deg3	16.2088294361249		
4303	RKC012_RKF165	un	deg3	23.2087055308298		
4304	RKC012_RKF166	un	deg3	17.628511190424		
4305	RKC012_RKF167	un	deg3	6.59483703323542		
4306	RKC012_RKF168	un	deg3	13.9291278484303		
4307	RKC012_RKF169	un	deg3	19.154405595805		
4308	RKC012_RKF170	un	deg3	23.8217549081214		
4309	RKC012_RKF171	un	deg3	1.2289890552085		
4310	RKC012_RKF172	un	deg3	15.0906452208055		
4311	RKC012_RKF173	un	deg3	14.2679325469696		
4312	RKC012_RKF174	un	deg3	14.4158917898926		
4313	RKC012_RKF175	un	deg3	18.8652949126874		
4314	RKC012_RKF176	un	deg3	17.6181888713443		
4315	RKC012_RKF177	un	deg3	15.4404249309446		
4316	RKC012_RKF178	un	deg3	18.4668017428701		
4317	RKC012_RKF179	un	deg3	21.3640847078548		
4318	RKC012_RKF180	un	deg3	17.1875065965419		
4319	RKC012_RKF181	un	deg3	23.8573593765002		
4320	RKC012_RKF182	un	deg3	22.1540439717019		
4321	RKC012_RKF183	un	deg3	22.4980410321657		
4322	RKC012_RKF184	un	deg3	14.3749659269338		
4323	RKC012_RKF185	un	deg3	20.2747926813699		
4324	RKC012_RKF186	un	deg3	15.3269697819294		
4325	RKC012_RKF187	un	deg3	22.1632694435664		
4326	RKC012_RKF188	un	deg3	16.5264366681611		
4327	RKC012_RKF189	un	deg3	20.9012271564502		
4328	RKC012_RKF190	un	deg3	22.040885905107		
4329	RKC012_RKF191	un	deg3	21.2301056648375		
4330	RKC012_RKF192	un	deg3	18.6466024536135		
4331	RKC012_RKF193	un	deg3	22.6905678235109		
4332	RKC012_RKF194	un	deg3	22.4551200845544		
4333	RKC012_RKF195	un	deg3	20.5524809547842		
4334	RKC012_RKF196	un	deg3	19.8741450462849		
4335	RKC012_RKF197	un	deg3	17.1613628407208		
4336	RKC012_RKF198	un	deg3	21.9615820406343		
4337	RKC012_RKF199	un	deg3	15.5288042180289		
4338	RKC012_RKF200	un	deg3	18.6833256340792		
4339	RKC012_RKF201	un	deg3	22.1345715079292		
4340	RKC012_RKF202	un	deg3	24.3646049873128		
4341	RKC012_RKF203	un	deg3	20.4602504735822		
4342	RKC012_RKF204	un	deg3	21.7740843832605		
4343	RKC012_RKF205	un	deg3	22.2543348637735		
4344	RKC012_RKF206	un	deg3	23.427635345437		
4345	RKC012_RKF207	un	deg3	16.0069559477765		
4346	RKC012_RKF208	un	deg3	22.7082118647927		
4347	RKC012_RKF209	un	deg3	14.8749340932943		
4348	RKC012_RKF210	un	deg3	24.3409864350754		
4349	RKC012_RKF211	un	deg3	18.2204222079151		
4350	RKC012_RKF212	un	deg3	22.6336372648857		
4351	RKC012_RKF213	un	deg3	24.3037746234024		
4352	RKC012_RKF214	un	deg3	17.7941826867634		
4353	RKC012_RKF215	un	deg3	21.4295808382908		
4354	RKC012_RKF216	un	deg3	23.8256051364974		
4355	RKC012_RKF217	un	deg3	19.4230869376286		
4356	RKC012_RKF218	un	deg3	22.9580070986053		
4357	RKC012_RKF219	un	deg3	20.3598443179549		
4358	RKC012_RKF220	un	deg3	23.4185431268988		
4359	RKC012_RKF221	un	deg3	22.9880914816988		
4360	RKC012_RKF222	un	deg3	23.3306547570301		
4361	RKC012_RKF223	un	deg3	22.7831545539402		
4362	RKC012_RKF224	un	deg3	18.2324984669262		
4363	RKC012_RKF225	un	deg3	7.87488542283791		
4364	RKC012_RKF226	un	deg3	20.4235897213737		
4365	RKC012_RKF227	un	deg3	18.1765920618027		
4366	RKC012_RKO001	un	deg3	23.3752196694252		
4367	RKC012_RKO002	un	deg3	24.0778849100395		
4368	RKC012_RKO003	un	deg3	23.6018517624721		
4369	RKC012_RKO004	un	deg3	20.3100451726953		
4370	RKC012_RKO005	un	deg3	20.0596253277515		
4371	RKC013_RKC014	un	deg3	18.2789689940294		
4372	RKC013_RKC015	un	deg3	18.7177966172742		
4373	RKC013_RKC016	un	deg3	19.7206386663133		
4374	RKC013_RKC017	un	deg3	23.0755892884883		
4375	RKC013_RKC018	un	deg3	16.327097485517		
4376	RKC013_RKC019	un	deg3	19.4805983657018		
4377	RKC013_RKC020	un	deg3	20.5466781391865		
4378	RKC013_RKC021	un	deg3	23.2607073927463		
4379	RKC013_RKC022	un	deg3	17.8031330521719		
4380	RKC013_RKC023	un	deg3	18.3612842876644		
4381	RKC013_RKC024	un	deg3	20.4678476475099		
4382	RKC013_RKC025	un	deg3	17.3759167973694		
4383	RKC013_RKC026	un	deg3	16.6026103310057		
4384	RKC013_RKC027	un	deg3	23.5671027420535		
4385	RKC013_RKC028	un	deg3	16.1008259734838		
4386	RKC013_RKC030	un	deg3	16.6398103066038		
4387	RKC013_RKC031	un	deg3	19.321747952308		
4388	RKC013_RKC032	un	deg3	20.0122753225667		
4389	RKC013_RKC033	un	deg3	22.6975335695949		
4390	RKC013_RKC034	un	deg3	20.0231337811301		
4391	RKC013_RKC035	un	deg3	14.0139954356446		
4392	RKC013_RKC036	un	deg3	21.0432006318319		
4393	RKC013_RKC037	un	deg3	14.0359767489324		
4394	RKC013_RKC038	un	deg3	14.9298320989676		
4395	RKC013_RKC039	un	deg3	22.0799391768585		
4396	RKC013_RKC040	un	deg3	16.5345122729545		
4397	RKC013_RKC041	un	deg3	13.2967570082244		
4398	RKC013_RKC042	un	deg3	17.1200587723965		
4399	RKC013_RKC043	un	deg3	14.562632658776		
4400	RKC013_RKC044	un	deg3	16.7443509110483		
4401	RKC013_RKC045	un	deg3	19.4525752508591		
4402	RKC013_RKC046	un	deg3	14.6078678398083		
4403	RKC013_RKC047	un	deg3	17.2392899792517		
4404	RKC013_RKC048	un	deg3	21.5567688395238		
4405	RKC013_RKC049	un	deg3	18.1794637480889		
4406	RKC013_RKC050	un	deg3	13.941275034683		
4407	RKC013_RKC051	un	deg3	16.8485898953566		
4408	RKC013_RKC052	un	deg3	21.4898301931109		
4409	RKC013_RKF001	un	deg3	11.0635523946066		
4410	RKC013_RKF002	un	deg3	17.3199335430836		
4411	RKC013_RKF003	un	deg3	21.1875476944351		
4412	RKC013_RKF004	un	deg3	14.4417830263626		
4413	RKC013_RKF005	un	deg3	21.2374680054224		
4414	RKC013_RKF006	un	deg3	21.5275315179356		
4415	RKC013_RKF007	un	deg3	22.6741917379973		
4416	RKC013_RKF008	un	deg3	16.659077745069		
4417	RKC013_RKF009	un	deg3	13.2090583765671		
4418	RKC013_RKF010	un	deg3	24.0338054582628		
4419	RKC013_RKF011	un	deg3	17.6574787643192		
4420	RKC013_RKF012	un	deg3	18.7131320125668		
4421	RKC013_RKF013	un	deg3	21.4307152071024		
4422	RKC013_RKF014	un	deg3	20.2157382223859		
4423	RKC013_RKF015	un	deg3	21.7266652735332		
4424	RKC013_RKF016	un	deg3	18.4855349876148		
4425	RKC013_RKF017	un	deg3	16.1769962199422		
4426	RKC013_RKF018	un	deg3	20.3020410934678		
4427	RKC013_RKF019	un	deg3	23.1982820534756		
4428	RKC013_RKF020	un	deg3	21.1693849488777		
4429	RKC013_RKF021	un	deg3	22.8105655427428		
4430	RKC013_RKF022	un	deg3	2.34460182890643		
4431	RKC013_RKF023	un	deg3	18.9016216979546		
4432	RKC013_RKF024	un	deg3	11.3443438964262		
4433	RKC013_RKF025	un	deg3	18.5548452371702		
4434	RKC013_RKF026	un	deg3	15.6078352574959		
4435	RKC013_RKF027	un	deg3	13.2260283785386		
4436	RKC013_RKF028	un	deg3	22.6284700484209		
4437	RKC013_RKF029	un	deg3	23.2032303071192		
4438	RKC013_RKF030	un	deg3	20.0487520517695		
4439	RKC013_RKF031	un	deg3	15.1747645976893		
4440	RKC013_RKF032	un	deg3	21.7687691387214		
4441	RKC013_RKF033	un	deg3	21.3830548452274		
4442	RKC013_RKF034	un	deg3	15.8900586420118		
4443	RKC013_RKF035	un	deg3	16.2902922514537		
4444	RKC013_RKF036	un	deg3	21.2853140088505		
4445	RKC013_RKF037	un	deg3	21.4782363711051		
4446	RKC013_RKF038	un	deg3	15.1148305586721		
4447	RKC013_RKF039	un	deg3	24.0403991818687		
4448	RKC013_RKF040	un	deg3	23.9049498509214		
4449	RKC013_RKF041	un	deg3	19.9274187376127		
4450	RKC013_RKF042	un	deg3	16.7818335344148		
4451	RKC013_RKF043	un	deg3	13.5614984690783		
4452	RKC013_RKF044	un	deg3	17.3454234829053		
4453	RKC013_RKF045	un	deg3	13.6958873162812		
4454	RKC013_RKF046	un	deg3	19.153590397847		
4455	RKC013_RKF047	un	deg3	22.919541534548		
4456	RKC013_RKF048	un	deg3	14.777365795022		
4457	RKC013_RKF049	un	deg3	22.215376779478		
4458	RKC013_RKF050	un	deg3	20.1579943291476		
4459	RKC013_RKF051	un	deg3	18.5548871318736		
4460	RKC013_RKF052	un	deg3	23.0671753021563		
4461	RKC013_RKF053	un	deg3	21.3891728380224		
4462	RKC013_RKF054	un	deg3	19.0709541517356		
4463	RKC013_RKF055	un	deg3	21.1269574946957		
4464	RKC013_RKF056	un	deg3	22.6755353040545		
4465	RKC013_RKF057	un	deg3	18.2549823360644		
4466	RKC013_RKF058	un	deg3	1.8276210107671		
4467	RKC013_RKF059	un	deg3	12.2508994210751		
4468	RKC013_RKF060	un	deg3	23.56069629896		
4469	RKC013_RKF061	un	deg3	15.1661467626593		
4470	RKC013_RKF062	un	deg3	24.9680317931598		
4471	RKC013_RKF063	un	deg3	15.2986988243051		
4472	RKC013_RKF064	un	deg3	12.6920572511515		
4473	RKC013_RKF065	un	deg3	13.5065457607082		
4474	RKC013_RKF066	un	deg3	18.4458784384854		
4475	RKC013_RKF067	un	deg3	21.6620632135807		
4476	RKC013_RKF068	un	deg3	21.6136858051739		
4477	RKC013_RKF069	un	deg3	20.042169432975		
4478	RKC013_RKF070	un	deg3	19.296056386223		
4479	RKC013_RKF071	un	deg3	15.7271197271953		
4480	RKC013_RKF072	un	deg3	20.9551660557402		
4481	RKC013_RKF073	un	deg3	19.2301177796567		
4482	RKC013_RKF074	un	deg3	20.1937010261959		
4483	RKC013_RKF075	un	deg3	0.960760841007783		
4484	RKC013_RKF076	un	deg3	23.3421136158893		
4485	RKC013_RKF077	un	deg3	22.2558655383066		
4486	RKC013_RKF078	un	deg3	13.3987101612847		
4487	RKC013_RKF079	un	deg3	21.0260549512229		
4488	RKC013_RKF080	un	deg3	23.8255366973076		
4489	RKC013_RKF081	un	deg3	23.8180147842395		
4490	RKC013_RKF082	un	deg3	6.68643482640346		
4491	RKC013_RKF083	un	deg3	23.9302935664577		
4492	RKC013_RKF084	un	deg3	22.1208421466276		
4493	RKC013_RKF085	un	deg3	15.5728883733814		
4494	RKC013_RKF086	un	deg3	10.487197038064		
4495	RKC013_RKF087	un	deg3	13.5873562807215		
4496	RKC013_RKF088	un	deg3	22.084959780643		
4497	RKC013_RKF089	un	deg3	21.3540876374298		
4498	RKC013_RKF090	un	deg3	18.3741830757992		
4499	RKC013_RKF091	un	deg3	16.8744539268903		
4500	RKC013_RKF092	un	deg3	21.4669364804759		
4501	RKC013_RKF093	un	deg3	19.9991844402293		
4502	RKC013_RKF094	un	deg3	16.9702267176958		
4503	RKC013_RKF095	un	deg3	21.9455388511788		
4504	RKC013_RKF096	un	deg3	15.811928683861		
4505	RKC013_RKF097	un	deg3	18.7243581248376		
4506	RKC013_RKF098	un	deg3	16.174627849402		
4507	RKC013_RKF099	un	deg3	21.3675569751108		
4508	RKC013_RKF100	un	deg3	16.5070688873259		
4509	RKC013_RKF101	un	deg3	19.8179850022352		
4510	RKC013_RKF102	un	deg3	20.4004355287323		
4511	RKC013_RKF103	un	deg3	18.5496570132707		
4512	RKC013_RKF104	un	deg3	15.348407487166		
4513	RKC013_RKF105	un	deg3	20.6134335915203		
4514	RKC013_RKF106	un	deg3	19.0814586466272		
4515	RKC013_RKF107	un	deg3	21.9527967672664		
4516	RKC013_RKF108	un	deg3	17.7962785036823		
4517	RKC013_RKF109	un	deg3	15.9583446603594		
4518	RKC013_RKF110	un	deg3	16.0793440240004		
4519	RKC013_RKF111	un	deg3	3.92321806188926		
4520	RKC013_RKF112	un	deg3	18.3878680575835		
4521	RKC013_RKF113	un	deg3	15.6802365773094		
4522	RKC013_RKF114	un	deg3	23.2246185450686		
4523	RKC013_RKF115	un	deg3	13.8793636195742		
4524	RKC013_RKF116	un	deg3	11.9988111709436		
4525	RKC013_RKF117	un	deg3	24.4322377962796		
4526	RKC013_RKF118	un	deg3	19.5073026488226		
4527	RKC013_RKF119	un	deg3	6.35749373906936		
4528	RKC013_RKF120	un	deg3	21.1504192771779		
4529	RKC013_RKF121	un	deg3	18.6479622488687		
4530	RKC013_RKF122	un	deg3	19.6223790320551		
4531	RKC013_RKF123	un	deg3	3.56620093089998		
4532	RKC013_RKF124	un	deg3	15.9441630718659		
4533	RKC013_RKF125	un	deg3	16.2352064453512		
4534	RKC013_RKF126	un	deg3	23.4319318897653		
4535	RKC013_RKF127	un	deg3	20.3094420478512		
4536	RKC013_RKF128	un	deg3	13.9381920788516		
4537	RKC013_RKF129	un	deg3	24.5268625012623		
4538	RKC013_RKF130	un	deg3	21.4490200285461		
4539	RKC013_RKF131	un	deg3	21.3109518829374		
4540	RKC013_RKF132	un	deg3	16.9987478456912		
4541	RKC013_RKF133	un	deg3	24.4914770695379		
4542	RKC013_RKF134	un	deg3	12.8258173420666		
4543	RKC013_RKF135	un	deg3	22.0711368331083		
4544	RKC013_RKF136	un	deg3	15.9960305134973		
4545	RKC013_RKF137	un	deg3	15.6056146832259		
4546	RKC013_RKF138	un	deg3	19.3525990827313		
4547	RKC013_RKF139	un	deg3	20.6535971590397		
4548	RKC013_RKF140	un	deg3	18.1765469058155		
4549	RKC013_RKF141	un	deg3	16.6657888849877		
4550	RKC013_RKF142	un	deg3	22.3111142345601		
4551	RKC013_RKF143	un	deg3	18.0295804139801		
4552	RKC013_RKF144	un	deg3	24.0838948698552		
4553	RKC013_RKF145	un	deg3	18.2258611550083		
4554	RKC013_RKF146	un	deg3	15.3661798474532		
4555	RKC013_RKF147	un	deg3	22.3701448574639		
4556	RKC013_RKF148	un	deg3	21.6726344168794		
4557	RKC013_RKF149	un	deg3	20.3425726470886		
4558	RKC013_RKF150	un	deg3	17.2528499863433		
4559	RKC013_RKF151	un	deg3	14.3108452609647		
4560	RKC013_RKF152	un	deg3	15.9761542416852		
4561	RKC013_RKF153	un	deg3	18.9850281010238		
4562	RKC013_RKF154	un	deg3	14.6053792909684		
4563	RKC013_RKF155	un	deg3	21.0394171689372		
4564	RKC013_RKF156	un	deg3	21.8511317265511		
4565	RKC013_RKF157	un	deg3	22.5493588190723		
4566	RKC013_RKF158	un	deg3	22.7047133399815		
4567	RKC013_RKF159	un	deg3	23.3040993905045		
4568	RKC013_RKF160	un	deg3	15.7355330757262		
4569	RKC013_RKF161	un	deg3	23.8552028176916		
4570	RKC013_RKF162	un	deg3	17.359564345466		
4571	RKC013_RKF163	un	deg3	17.7093738581209		
4572	RKC013_RKF164	un	deg3	21.3627877472488		
4573	RKC013_RKF165	un	deg3	19.6886147179653		
4574	RKC013_RKF166	un	deg3	17.5951416244781		
4575	RKC013_RKF167	un	deg3	8.54270955572122		
4576	RKC013_RKF168	un	deg3	20.0851588439485		
4577	RKC013_RKF169	un	deg3	15.1455399244564		
4578	RKC013_RKF170	un	deg3	22.2478348911413		
4579	RKC013_RKF171	un	deg3	3.00968732851186		
4580	RKC013_RKF172	un	deg3	18.8158598813513		
4581	RKC013_RKF173	un	deg3	19.3375802093078		
4582	RKC013_RKF174	un	deg3	21.2609036787708		
4583	RKC013_RKF175	un	deg3	19.0978543116339		
4584	RKC013_RKF176	un	deg3	23.8003259103241		
4585	RKC013_RKF177	un	deg3	21.2393074279917		
4586	RKC013_RKF178	un	deg3	23.8943910161336		
4587	RKC013_RKF179	un	deg3	20.2399867533613		
4588	RKC013_RKF180	un	deg3	23.0033630085306		
4589	RKC013_RKF181	un	deg3	23.2012575981162		
4590	RKC013_RKF182	un	deg3	23.8391007702626		
4591	RKC013_RKF183	un	deg3	12.1694585195862		
4592	RKC013_RKF184	un	deg3	21.6511324056612		
4593	RKC013_RKF185	un	deg3	24.0323105095299		
4594	RKC013_RKF186	un	deg3	19.2500513034113		
4595	RKC013_RKF187	un	deg3	21.5750068952332		
4596	RKC013_RKF188	un	deg3	15.3294777315546		
4597	RKC013_RKF189	un	deg3	15.7370658449549		
4598	RKC013_RKF190	un	deg3	22.0838914865876		
4599	RKC013_RKF191	un	deg3	22.2344554788565		
4600	RKC013_RKF192	un	deg3	16.9429326965164		
4601	RKC013_RKF193	un	deg3	14.8280850720157		
4602	RKC013_RKF194	un	deg3	20.5497942756322		
4603	RKC013_RKF195	un	deg3	19.2631796928777		
4604	RKC013_RKF196	un	deg3	20.2317303267723		
4605	RKC013_RKF197	un	deg3	21.7425804055645		
4606	RKC013_RKF198	un	deg3	20.5223745800688		
4607	RKC013_RKF199	un	deg3	17.4616146238745		
4608	RKC013_RKF200	un	deg3	16.0462692727476		
4609	RKC013_RKF201	un	deg3	23.0780451292555		
4610	RKC013_RKF202	un	deg3	17.7493687555825		
4611	RKC013_RKF203	un	deg3	23.8243797446307		
